,COM,MFH,SFH,APPRT
5709,0.15482950492224284,0.23167701863354037,0.15459672870840385,0.15459672870840385
5710,0.12538165216150665,0.16669624371487726,0.11603013455805335,0.11603013455805335
5711,0.11078613211585106,0.12298136645962733,0.1007936507936508,0.1007936507936508
5712,0.13164502782137252,0.12706299911268856,0.10317460317460318,0.10317460317460318
5713,0.13532600941646455,0.12298136645962733,0.1007936507936508,0.1007936507936508
5714,0.1377799971465259,0.11889973380656611,0.1104745790024978,0.1104745790024978
5715,0.1770438008275075,0.1981662230109435,0.1377729433566997,0.1377729433566997
5716,0.2619631901840491,0.2803312629399586,0.23300298122633148,0.23300298122633148
5717,0.2972891996005136,0.23747412008281574,0.31061558295060837,0.31061558295060837
5718,0.29948637466114997,0.2986986098787341,0.2818870356941423,0.2818870356941423
5719,0.23568269367955488,0.26518781425613724,0.23538393360728385,0.23538393360728385
5720,0.2209587672991868,0.2692694469091985,0.22982837805172832,0.22982837805172832
5721,0.21727778570409473,0.25498373262348417,0.21617919587462736,0.21617919587462736
5722,0.20268226565843916,0.24886128364389234,0.21776649746192894,0.21776649746192894
5723,0.19286631473819377,0.2459627329192547,0.21126017242768513,0.21126017242768513
5724,0.16329005564274504,0.22555456965394857,0.18888083152042545,0.18888083152042545
5725,0.15211870452275647,0.23167701863354037,0.18570622834582226,0.18570622834582226
5726,0.14488514766728494,0.20837030464359657,0.17443799854967368,0.17443799854967368
5727,0.13248680268226565,0.20718722271517304,0.18967448231407624,0.18967448231407624
5728,0.1362961906120702,0.22147293700088733,0.20729191845943118,0.20729191845943118
5729,0.1412041660721929,0.233717834960071,0.204117315284828,0.204117315284828
5730,0.159609074047653,0.24273883466430052,0.2114172911127226,0.2114172911127226
5731,0.16684263090312457,0.26518781425613724,0.21538554508097657,0.21538554508097657
5732,0.15347410472249964,0.2570245489500148,0.19697445814197084,0.19697445814197084
5733,0.14746754173205878,0.23167701863354037,0.152058657642414,0.152058657642414
5734,0.11924668283635326,0.16669624371487726,0.11603013455805335,0.11603013455805335
5735,0.11078613211585106,0.12298136645962733,0.1007936507936508,0.1007936507936508
5736,0.13274361535169069,0.12910381543921917,0.10571267424059302,0.10571267424059302
5737,0.13532600941646455,0.12502218278615795,0.10333172185964065,0.10333172185964065
5738,0.14010557854187472,0.11889973380656611,0.11126822979614859,0.11126822979614859
5739,0.1770438008275075,0.20310559006211182,0.14110466521634035,0.14110466521634035
5740,0.26306177771436723,0.2852706299911269,0.23887277415196198,0.23887277415196198
5741,0.29716079326580114,0.2453120378586217,0.3172790266698896,0.3172790266698896
5742,0.30058496219146813,0.3065365276545401,0.28601240834743374,0.28601240834743374
5743,0.23555428734484235,0.27302573203194325,0.24125372653291438,0.24125372653291438
5744,0.22205735482950495,0.2771073646850044,0.23316009991136896,0.23316009991136896
5745,0.21837637323441292,0.25992309967465244,0.2203045685279188,0.2203045685279188
5746,0.20378085318875733,0.25175983436853,0.22189187011522038,0.22189187011522038
5747,0.19396490226851193,0.25380065069506064,0.21459189428732578,0.21459189428732578
5748,0.1643886431730632,0.23049393670511684,0.1922125533800661,0.1922125533800661
5749,0.15089171065772577,0.2366163856847087,0.18824429941181212,0.18824429941181212
5750,0.1459837351976031,0.21416740609287194,0.17776972040931432,0.17776972040931432
5751,0.13248680268226565,0.21212658976634133,0.1930062041737169,0.1930062041737169
5752,0.13739477814238837,0.22641230405205562,0.2106236403190718,0.2106236403190718
5753,0.1412041660721929,0.24155575273587696,0.20744903714446863,0.20744903714446863
5754,0.16070766157797117,0.2476782017154688,0.21474901297236323,0.21474901297236323
5755,0.1656156370380939,0.27302573203194325,0.2187172669406172,0.2187172669406172
5756,0.1545726922528178,0.26486246672582076,0.2003061800016115,0.2003061800016115
5757,0.1497931231274076,0.23457556935817805,0.15539037950205464,0.15539037950205464
5758,0.1215722642317021,0.17163561076604555,0.11603013455805335,0.11603013455805335
5759,0.11433870737623057,0.13081928423543332,0.10412537265329144,0.10412537265329144
5760,0.13752318447710088,0.13200236616385685,0.10571267424059302,0.10571267424059302
5761,0.13887858467684405,0.12792073351079564,0.1058697929256305,0.1058697929256305
5762,0.1459837351976031,0.1267376515823721,0.11634437192812827,0.11634437192812827
5763,0.18292195748323586,0.21094350783791777,0.14618080734832006,0.14618080734832006
5764,0.26551576544442856,0.2989056492162082,0.25061236000322296,0.25061236000322296
5765,0.3054929376515908,0.26388642413487134,0.32727419224881155,0.32727419224881155
5766,0.3089171065772578,0.31931381248151436,0.2985456449923455,0.2985456449923455
5767,0.2462120131259809,0.2837622005323869,0.25045524131818553,0.25045524131818553
5768,0.22916250535026395,0.2878438331854481,0.24236161469664008,0.24236161469664008
5769,0.22548152375517191,0.2706595681750961,0.22617436145354927,0.22617436145354927
5770,0.20965900984448566,0.26163856847086664,0.22855531383450167,0.22855531383450167
5771,0.20107005278927093,0.26163856847086664,0.22125533800660704,0.22125533800660704
5772,0.1691682122984734,0.2383318544809228,0.19808234630569657,0.19808234630569657
5773,0.15676986731345413,0.24445430346051464,0.19490774313109338,0.19490774313109338
5774,0.15076330432301327,0.22404614019520852,0.18363951333494483,0.18363951333494483
5775,0.13713796547296334,0.2199645075421473,0.19887599709934736,0.19887599709934736
5776,0.14449992866314737,0.2342502218278616,0.21649343324470227,0.21649343324470227
5777,0.14708232272792124,0.24939367051168293,0.2133188300700991,0.2133188300700991
5778,0.16658581823369953,0.25841467021591247,0.22395052775763435,0.22395052775763435
5779,0.17149379369382223,0.2837622005323869,0.22791878172588834,0.22791878172588834
5780,0.16167784277357683,0.27559893522626444,0.20696962372089278,0.20696962372089278
